block_size,write_pct,leaders,followers,rate_process,iops,read_iops,read_latency,write_latency,read_tpt,write_tpt,total_writes
128k,50,16,24,poisson,562,137,3351.359086,3307.569787,17549,54523,1047296
128k,50,14,26,poisson,580,140,3198.129248,3080.74103,17958,56329,1080960
128k,50,12,28,poisson,587,137,3395.332469,2880.613085,17584,57628,1113216
128k,50,8,32,poisson,667,159,2717.362562,2331.971924,20479,65068,1180800
128k,50,4,36,poisson,745,207,1892.610338,1985.293211,26561,68896,1246336
128k,50,41,4,poisson,559,254,1800.154478,2225.601305,32602,39114,804224
128k,50,36,9,poisson,560,224,2042.062541,2750.838033,28679,43065,885120
128k,50,32,13,poisson,559,198,2304.263016,3037.567371,25469,46250,950912
128k,50,27,18,poisson,559,168,2877.391869,3284.614133,21594,50138,1030656
128k,50,30,15,poisson,559,186,2452.791656,3211.226155,23881,47855,983680
128k,50,25,20,poisson,559,154,2992.071563,3454.222822,19836,51889,1066752
128k,50,23,22,poisson,559,142,3286.851827,3513.293912,18238,53495,1099648
128k,50,21,24,poisson,569,139,3279.739276,3465.297432,17908,55044,1131392
128k,50,18,27,poisson,587,139,3404.367303,3149.614391,17799,57369,1179392
128k,50,16,29,poisson,607,147,3033.145773,2959.36821,18834,58956,1211136
128k,50,14,31,poisson,621,148,2979.802786,2773.39671,19065,60583,1244800
128k,50,9,36,poisson,662,157,2765.795118,2350.741059,20128,64651,1327744
128k,50,5,40,poisson,706,176,2313.739812,2056.578111,22571,67866,1392896
128k,50,45,5,poisson,557,251,1847.863392,2284.9051,32135,39264,900992
128k,50,40,10,poisson,557,222,2086.020388,2718.523445,28463,42960,985472
128k,50,35,15,poisson,557,195,2492.390031,2996.248499,24964,46459,1065728
128k,50,30,20,poisson,557,167,2871.821904,3312.448634,21398,50022,1147520
128k,50,33,17,poisson,557,184,2605.562234,3152.578376,23581,47843,1097472
128k,50,28,22,poisson,552,155,3085.728158,3424.003367,19845,50833,1178368
128k,50,25,25,poisson,556,138,3402.610483,3559.6684,17769,53620,1230592
128k,50,23,27,poisson,565,135,3440.456128,3455.130483,17374,55085,1263488
128k,50,20,30,poisson,587,140,3237.592854,3164.487857,18030,57216,1312384
128k,50,18,32,poisson,596,139,3345.060711,2994.4008,17894,58561,1343232
128k,50,15,35,poisson,620,146,3131.508052,2732.288828,18753,60685,1392000
128k,50,10,40,poisson,653,153,2872.637783,2378.724803,19604,64016,1474432
128k,50,5,45,poisson,713,183,2330.136364,2021.160171,23534,67941,1556736
