block_size,write_pct,leaders,followers,rate_process,iops,read_iops,read_latency,write_latency,read_tpt,write_tpt,total_writes
128k,55,4,2,poisson,661,200,1789.705693,2872.259225,25693,59087,274048
128k,55,4,2,poisson,662,200,1776.392052,2822.854274,25727,59164,274048
128k,55,3,3,poisson,683,166,2189.173601,3024.251789,21287,66187,304000
128k,55,3,3,poisson,682,166,2188.787661,3021.748211,21338,66144,304000
128k,55,3,3,poisson,682,166,2176.446198,3026.311579,21374,66173,304000
128k,55,3,3,poisson,682,166,2185.427547,3024.290105,21348,66115,304000
128k,55,2,4,poisson,804,217,1375.101545,2232.054219,27863,75180,335232
128k,55,2,4,poisson,803,216,1385.898455,2237.648339,27770,75214,335232
128k,55,1,5,poisson,1089,436,548.982533,1646.716145,55832,83656,363904
128k,55,8,0,poisson,618,285,1185.918389,1942.172929,36496,42724,282752
128k,55,7,1,poisson,644,259,1337.68306,2055.685178,33194,49357,313472
128k,55,6,2,poisson,620,214,1706.550847,2685.852612,27495,52038,343040
128k,55,5,3,poisson,613,175,2190.661827,3084.183248,22455,56089,374400
128k,55,6,2,poisson,622,215,1741.372881,2616.277239,27557,52157,343040
128k,55,5,3,poisson,622,178,2132.506405,3070.859145,22789,56925,374400
128k,55,4,4,poisson,628,149,2527.392052,3278.482464,19180,61400,405120
128k,55,4,4,poisson,628,150,2496.671321,3277.721959,19267,61288,405120
128k,55,4,4,poisson,629,150,2548.226638,3258.445498,19292,61400,405120
128k,55,3,5,poisson,688,167,2192.106169,2663.856428,21430,66749,435072
128k,55,3,5,poisson,688,166,2194.111908,2665.583407,21353,66862,435072
128k,55,2,6,poisson,787,215,1388.245033,2125.518254,27637,73226,466304
128k,55,1,7,poisson,1054,437,563.423581,1697.333592,55938,79094,494976
128k,55,11,1,poisson,650,274,1238.391506,1927.984243,35126,48200,227456
128k,55,10,2,poisson,643,245,1404.739539,2253.246712,31403,50980,243328
128k,55,9,3,poisson,637,217,1597.573473,2606.246047,27876,53838,259072
128k,55,8,4,poisson,641,194,1851.017186,2894.106959,24920,57308,274048
128k,55,8,4,poisson,641,194,1862.60043,2860.46894,24925,57320,274048
128k,55,7,5,poisson,649,172,2147.830675,3054.5144,22087,61167,288896
128k,55,6,6,poisson,655,155,2454.245337,3132.583579,19923,64094,304000
128k,55,6,6,poisson,656,156,2445.190818,3122.734737,20039,64094,304000
128k,55,5,7,poisson,692,165,2269.934028,2733.819311,21241,67573,319488
128k,55,5,7,poisson,693,165,2288.342014,2731.901042,21186,67587,319488
128k,55,4,8,poisson,746,186,1861.083885,2366.375716,23832,71799,335232
128k,55,3,9,poisson,819,233,1389.631579,2040.124908,29881,75019,349440
128k,55,2,10,poisson,1053,435,556.930131,1733.409778,55726,79143,363904
128k,55,15,1,poisson,625,269,1265.51333,1970.387913,34510,45668,298624
128k,55,13,3,poisson,613,228,1558.405902,2464.173473,29282,49368,329088
128k,55,12,4,poisson,611,211,1735.344633,2718.820896,27088,51268,343040
128k,55,10,6,poisson,606,173,2171.577284,3145.251966,22205,55466,374400
128k,55,11,5,poisson,605,191,1839.080309,3009.277758,24527,53052,358528
128k,55,9,7,poisson,607,155,2476.402672,3306.894357,19932,57970,390144
128k,55,8,8,poisson,622,146,2676.44898,3298.81327,18701,60929,405120
128k,55,8,8,poisson,616,145,2683.851772,3327.679305,18582,60357,405120
128k,55,7,9,poisson,640,150,2590.062577,3025.231027,19215,62831,419968
128k,55,6,10,poisson,671,159,2427.592539,2713.561636,20368,65641,435072
128k,55,5,11,poisson,694,165,2276.402778,2473.672443,21228,67834,450560
128k,55,4,12,poisson,738,185,1874.286976,2218.914905,23715,70802,466304
128k,55,2,14,poisson,1027,433,542.039301,1762.014223,55515,76091,494976
128k,55,18,2,poisson,597,247,1440.137866,2167.507662,31619,44816,384256
128k,55,16,4,poisson,597,220,1619.892422,2628.504176,28167,48259,413824
128k,55,14,6,poisson,597,192,1958.835458,2949.034264,24584,51841,444544
128k,55,12,8,poisson,594,164,2356.805791,3268.713283,21077,55135,474112
128k,55,13,7,poisson,596,177,2140.487869,3105.443394,22771,53681,460160
128k,55,11,9,poisson,590,149,2543.910425,3427.066667,19121,56477,489600
128k,55,10,10,poisson,594,139,2847.074295,3451.330717,17826,58274,505472
128k,55,9,11,poisson,612,142,2733.550573,3197.762033,18226,60277,521216
128k,55,8,12,poisson,631,145,2606.031149,2971.277393,18675,62261,536192
128k,55,7,13,poisson,651,151,2573.574233,2735.960046,19354,64074,551040
128k,55,6,14,poisson,673,158,2426.124821,2527.0208,20239,66038,566144
128k,55,4,16,poisson,733,185,1907.459161,2134.940219,23725,70271,597376
128k,55,2,18,poisson,1026,446,529.458515,1778.651196,57138,74308,626048
128k,55,23,2,poisson,582,241,1435.64205,2193.154298,30973,43716,479488
128k,55,20,5,poisson,582,211,1707.471779,2678.577593,27057,47551,522112
128k,55,18,7,poisson,583,193,1941.782342,2964.608127,24713,49963,548096
128k,55,15,10,poisson,582,160,2430.646625,3356.715118,20572,54110,593536
128k,55,17,8,poisson,582,181,2086.236355,3090.808994,23284,51337,563584
128k,55,14,11,poisson,583,150,2632.62963,3432.061014,19217,55458,608384
128k,55,13,12,poisson,583,139,2879.300984,3529.764103,17795,56887,624000
128k,55,12,13,poisson,590,138,2933.268362,3401.41874,17686,57964,637952
128k,55,10,15,poisson,617,141,2811.472246,3027.898833,18098,60929,669312
128k,55,9,16,poisson,626,141,2784.753817,2870.859305,18127,62181,685056
128k,55,8,17,poisson,646,149,2620.059076,2674.37228,19195,63621,700032
128k,55,5,20,poisson,703,171,2092.989583,2222.187843,21969,68173,745472
128k,55,3,22,poisson,791,235,1388.128655,1936.111258,30107,71231,775424
128k,55,27,3,poisson,574,235,1513.766539,2329.720018,30119,43455,580608
128k,55,24,6,poisson,574,206,1718.539297,2734.651555,26446,47117,629632
128k,55,21,9,poisson,574,182,2077.519081,3058.001144,23332,50198,671104
128k,55,18,12,poisson,574,158,2439.32153,3375.596368,20277,53248,711936
128k,55,20,10,poisson,574,173,2195.513141,3159.109722,22235,51339,685952
128k,55,17,13,poisson,574,149,2625.751627,3441.532993,19131,54443,727424
128k,55,15,15,poisson,576,134,2986.748157,3551.145513,17231,56660,757376
128k,55,14,16,poisson,586,135,2967.72374,3385.270015,17391,57783,772224
128k,55,12,18,poisson,605,138,2916.589689,3083.53592,17696,59893,801792
128k,55,11,19,poisson,613,138,2886.118147,2955.395615,17753,60814,817280
128k,55,9,21,poisson,636,143,2717.857824,2670.515832,18343,63190,848896
128k,55,6,24,poisson,681,158,2411.084648,2270.622369,20327,67038,893824
128k,55,3,27,poisson,789,237,1359.75731,1919.329654,30421,70743,939264
128k,55,32,3,poisson,567,234,1465.944039,2335.290059,30031,42712,673408
128k,55,28,7,poisson,568,206,1764.073846,2769.200876,26380,46349,730880
128k,55,25,10,poisson,567,182,2065.821181,3034.934868,23395,49390,778240
128k,55,21,14,poisson,567,154,2499.861715,3387.880423,19792,52978,834944
128k,55,23,12,poisson,568,168,2253.983044,3210.061687,21553,51212,807168
128k,55,20,15,poisson,568,147,2681.749677,3458.054376,18847,53910,849792
128k,55,18,17,poisson,567,134,3078.139754,3620.504677,17167,55456,875776
128k,55,16,19,poisson,582,134,3002.761526,3381.62576,17210,57460,905344
128k,55,14,21,poisson,599,135,2956.16697,3117.258717,17405,59410,936064
128k,55,13,22,poisson,608,137,2844.728525,2997.224075,17660,60393,951680
128k,55,11,24,poisson,621,138,2891.685714,2774.627789,17698,61892,981120
128k,55,7,28,poisson,669,153,2519.782822,2310.122775,19649,66064,1042560
128k,55,4,31,poisson,723,181,1848.503311,2016.607735,23175,69431,1088896
128k,55,36,4,poisson,563,229,1541.73149,2399.898849,29337,42878,778240
128k,55,32,8,poisson,563,203,1776.04704,2787.594557,26089,46134,837248
128k,55,28,12,poisson,564,179,2109.661846,3141.890701,22920,49295,894720
128k,55,24,16,poisson,564,152,2631.471206,3380.0119,19473,52750,957312
128k,55,26,14,poisson,563,166,2354.778072,3247.114943,21285,50910,924288
128k,55,22,18,poisson,562,139,2883.702203,3517.249286,17914,54250,985344
128k,55,20,20,poisson,565,129,3072.844464,3618.349539,16619,55822,1013632
128k,55,18,22,poisson,579,132,3040.076487,3378.327013,16987,57272,1039616
128k,55,16,24,poisson,595,135,2958.119767,3141.036155,17375,58901,1069184
128k,55,14,26,poisson,609,136,2914.354584,2930.281508,17448,60600,1099904
128k,55,12,28,poisson,622,137,2904.618644,2730.420671,17625,62140,1129472
128k,55,8,32,poisson,659,147,2659.847476,2335.20926,18843,65657,1191552
128k,55,4,36,poisson,718,177,1913.231788,1996.691632,22712,69277,1252736
128k,55,41,4,poisson,559,229,1532.983492,2374.223988,29426,42317,869760
128k,55,36,9,poisson,560,202,1793.873798,2815.459783,25907,45836,942080
128k,55,32,13,poisson,559,179,2099.783725,3113.753228,23029,48693,1001088
128k,55,27,18,poisson,559,152,2564.818384,3424.209288,19579,52161,1072128
128k,55,30,15,poisson,559,168,2259.95587,3260.663107,21589,50147,1030784
128k,55,25,20,poisson,560,140,2790.573958,3549.763194,17936,53808,1105920
128k,55,23,22,poisson,560,129,3052.561794,3673.281525,16524,55202,1134848
128k,55,21,24,poisson,571,129,3069.701272,3480.906749,16587,56594,1162624
128k,55,18,27,poisson,590,133,3055.764873,3155.35184,17088,58576,1203456
128k,55,16,29,poisson,602,134,3011.498675,2972.642479,17204,60015,1233024
128k,55,14,31,poisson,616,136,2942.960534,2783.706371,17470,61496,1263744
128k,55,9,36,poisson,652,143,2750.63645,2359.992647,18330,65230,1340416
128k,55,5,40,poisson,702,169,2079.885417,2051.414839,21710,68253,1400832
128k,55,45,5,poisson,557,226,1563.229379,2445.332149,29021,42402,972672
128k,55,40,10,poisson,557,200,1839.012818,2805.981213,25669,45711,1049216
128k,55,35,15,poisson,557,176,2172.86276,3132.472248,22556,48839,1120768
128k,55,30,20,poisson,557,151,2572.307182,3449.745527,19341,52066,1194624
128k,55,33,17,poisson,557,166,2322.968063,3277.342762,21308,50091,1149440
128k,55,28,22,poisson,557,141,2786.132923,3542.139581,18127,53265,1222400
128k,55,25,25,poisson,558,126,3127.736111,3667.363206,16220,55322,1269760
128k,55,23,27,poisson,570,128,3074.953278,3468.252021,16423,56582,1298688
128k,55,20,30,poisson,586,130,3045.681172,3188.503483,16665,58439,1341312
128k,55,18,32,poisson,598,133,2993.52644,3014.850871,17055,59579,1367296
128k,55,15,35,poisson,614,134,2975.79637,2762.070671,17265,61557,1412736
128k,55,10,40,poisson,644,139,2842.082835,2390.093043,17862,64692,1488512
128k,55,5,45,poisson,699,166,2256.295139,2026.785668,21302,68320,1564672
