block_size,write_pct,leaders,followers,rate_process,iops,read_iops,read_latency,write_latency,read_tpt,write_tpt,total_writes
128k,80,10,6,poisson,454,56,8411.279528,2626.118729,7216,50972,459264
128k,80,11,5,poisson,431,59,6885.138053,2736.4806,7635,47716,451968
128k,80,8,8,poisson,433,42,8880.062814,3544.210654,5393,50115,473344
128k,80,8,8,poisson,422,41,9629.434673,3488.216333,5254,48823,473344
128k,80,7,9,poisson,448,38,10462.028409,3589.862714,4940,52553,479232
128k,80,6,10,poisson,442,32,11692.624585,3904.353887,4169,52565,485760
128k,80,5,11,poisson,474,33,11946.856589,3460.857738,4270,56545,491264
128k,80,4,12,poisson,467,30,13301.492462,3250.263536,3946,55946,498816
128k,80,2,14,poisson,492,32,13250.971429,2624.510398,4129,58934,510848
128k,80,18,2,poisson,373,66,7189.99011,1891.083373,8509,39368,538880
128k,80,16,4,poisson,425,68,6221.835351,2254.917327,8807,45787,549632
128k,80,12,8,poisson,420,50,8120.022801,3214.704616,6463,47431,576768
128k,80,13,7,poisson,437,56,7425.116314,2918.994392,7254,48854,570624
128k,80,10,10,poisson,435,43,8775.897638,3635.104727,5526,50177,590336
128k,80,9,11,poisson,405,35,10202.593333,4065.716488,4565,47381,597760
128k,80,8,12,poisson,407,31,12296.974874,4097.17895,4066,48249,604416
128k,80,7,13,poisson,424,31,11828.6875,4003.6638,4021,50317,610304
128k,80,6,14,poisson,417,29,12551.149502,3898.737912,3766,49712,616832
128k,80,4,16,poisson,441,29,13990.59799,3232.649461,3722,52807,629888
128k,80,2,18,poisson,456,29,14450.761905,2723.79681,3811,54715,641920
128k,80,23,2,poisson,352,62,8019.750222,1858.636209,7938,37221,675200
128k,80,20,5,poisson,377,58,8835.306841,2196.311691,7519,40896,691968
128k,80,15,10,poisson,399,47,8479.513228,3434.41708,6050,45171,722432
128k,80,17,8,poisson,395,53,7937.703704,2991.231575,6836,43806,708608
128k,80,13,12,poisson,372,38,9776.981873,4152.175148,4937,42798,734464
128k,80,12,13,poisson,383,36,10363.651466,4014.064639,4725,44531,740608
128k,80,10,15,poisson,351,27,14666.779528,4435.542091,3578,41508,754176
128k,80,9,16,poisson,366,26,13142.748889,4760.876134,3412,43627,761600
128k,80,8,17,poisson,380,27,12368.123116,4378.677274,3564,45194,768256
128k,80,5,20,poisson,408,28,14559.496124,3474.330837,3648,48733,786176
128k,80,3,22,poisson,413,29,13476.049689,3101.045841,3830,49216,798592
128k,80,27,3,poisson,340,59,9000.794183,1851.10112,7629,36063,811392
128k,80,24,6,poisson,361,55,9444.19863,2230.673065,7040,39252,833536
128k,80,18,12,poisson,375,44,9266.969231,3542.273412,5696,42378,866560
128k,80,20,10,poisson,380,49,9501.243461,2879.429255,6310,42444,855808
128k,80,15,15,poisson,368,36,9647.853175,4404.025419,4651,42601,886272
128k,80,14,16,poisson,378,34,10306.709632,4331.952968,4460,44060,892672
128k,80,12,18,poisson,377,30,12974.431596,4396.30484,3862,44451,904448
128k,80,11,19,poisson,360,26,14126.456637,4829.447365,3399,42807,910720
128k,80,9,21,poisson,364,26,12847.262222,4478.628769,3402,43358,925440
128k,80,6,24,poisson,378,25,14716.112957,3836.842933,3215,45256,944512
128k,80,3,27,poisson,409,29,13890.875776,3042.577204,3777,48693,962432
128k,80,32,3,poisson,332,58,9004.45977,1904.05545,7438,35119,946432
128k,80,28,7,poisson,332,51,10488.0,2217.636316,6627,36001,968576
128k,80,21,14,poisson,349,40,10146.168756,3794.575792,5187,39635,1014144
128k,80,23,12,poisson,371,46,10548.216889,2819.566943,5985,41687,1002880
128k,80,18,17,poisson,327,33,11616.861538,4486.547826,4255,37645,1030400
128k,80,16,19,poisson,341,31,11492.495157,4785.690435,4033,39720,1041152
128k,80,14,21,poisson,338,26,13457.464589,5092.811485,3418,39970,1056512
128k,80,13,22,poisson,334,24,13753.403323,5307.566643,3193,39698,1062144
128k,80,11,24,poisson,342,25,12536.637168,4925.661584,3271,40609,1074560
128k,80,7,28,poisson,355,24,14185.011364,4078.505576,3154,42462,1101824
128k,80,4,31,poisson,364,24,15116.271357,3519.247689,3093,43593,1121408
128k,80,36,4,poisson,318,55,9556.988764,1997.237707,7094,33716,1082880
128k,80,32,8,poisson,347,53,9917.807152,2273.959419,6811,37727,1110272
128k,80,24,16,poisson,352,40,12309.932363,3368.539683,5148,39988,1161216
128k,80,26,14,poisson,348,43,11128.265576,3077.994864,5598,39050,1146368
128k,80,20,20,poisson,339,33,13902.929577,4098.030716,4224,39292,1183488
128k,80,18,22,poisson,353,31,13801.797802,4298.384244,4023,41251,1194240
128k,80,16,24,poisson,334,27,13230.658596,5151.756427,3458,39413,1204992
128k,80,14,26,poisson,324,22,17353.014164,5219.919132,2865,38694,1220352
128k,80,12,28,poisson,345,25,12943.405537,4744.310929,3310,41057,1232128
128k,80,8,32,poisson,339,23,13410.148241,4290.946962,3071,40459,1259776
128k,80,4,36,poisson,337,22,15799.80402,3725.451847,2890,40320,1285248
128k,80,41,4,poisson,308,54,9972.421079,1982.245921,6923,32539,1215872
128k,80,36,9,poisson,338,52,10633.904494,2179.758932,6708,36709,1246720
128k,80,27,18,poisson,339,39,12177.232662,3479.135082,5067,38466,1302912
128k,80,30,15,poisson,331,42,12082.58616,3055.758411,5430,37012,1285888
128k,80,23,22,poisson,320,31,14287.121778,4255.936219,4008,37039,1330560
128k,80,21,24,poisson,346,31,15656.948891,3960.833922,3990,40342,1341824
128k,80,18,27,poisson,326,25,16833.671429,4821.516682,3313,38636,1358080
128k,80,16,29,poisson,334,25,13457.451574,5232.51038,3230,39653,1368832
128k,80,14,31,poisson,337,23,14974.580737,4941.324209,3038,40213,1384192
128k,80,9,36,poisson,347,23,14512.684444,4204.990605,3015,41480,1416960
128k,80,5,40,poisson,355,22,18081.027132,3592.999201,2869,42643,1441536
128k,80,45,5,poisson,294,51,11224.921053,2004.450275,6609,31127,1351424
128k,80,40,10,poisson,324,49,11217.385125,2263.277106,6378,35210,1387136
128k,80,30,20,poisson,343,39,13238.992537,3184.859615,5077,39011,1449728
128k,80,33,17,poisson,338,42,12684.864198,2780.211986,5490,37892,1431040
128k,80,25,25,poisson,338,32,15685.21615,3844.254104,4151,39193,1481472
128k,80,23,27,poisson,327,28,15498.356444,4439.061842,3692,38317,1494400
128k,80,20,30,poisson,310,24,18184.484909,4928.669405,3092,36728,1511168
128k,80,18,32,poisson,314,22,18539.830769,5280.519512,2867,37470,1521920
128k,80,15,35,poisson,320,23,14569.57672,5133.18914,2979,38026,1541632
128k,80,10,40,poisson,334,23,13598.824803,4353.888627,3069,39900,1573376
128k,80,5,45,poisson,335,23,16653.686047,3716.49402,3009,40011,1605376
